#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.20000000000000017764 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.21801695718539729207 0.04537630040213867094 0.99999999999990396571 -1.13473347122188727987 0.87541893639011580941 0.25887363365973431462 -1.06249031273615202053 0.87480332694159579354
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.25000000000000000000 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.22467762955708953099 0.04508886544531997415 0.99999999999986943777 -1.15890484510731961443 0.87211400860138010849 0.26472957663953244900 -1.08652902263329442789 0.87148900568467346783
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.29999999999999982236 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.23135507588618065000 0.04479134996894295478 1.00000000000062772010 -1.18306258892103266511 0.86873088203579418298 0.27058358128579712565 -1.11055981615781940164 0.86809712941090577676
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.35000000000000008882 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.23804913777095079719 0.04448354508604417806 0.99999999999961297625 -1.20720582181948610234 0.86526926035809537119 0.27643558907187126827 -1.13458245372176858012 0.86462747374173731796
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.39999999999999991118 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.24475963724467605931 0.04416524159667523097 1.00000000000000688338 -1.23133363926370398289 0.86172883922633958242 0.28228554019423884869 -1.15859669081182059536 0.86107980702092778991
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
