#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
4.70000000000000017764 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.60917384330704882345 0.02131652963668054929 0.99999999999906219461 -2.33082084901603892035 0.55456076788316388537 0.56617273292218273095 -2.32401582349311564002 0.55479337040184240060
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
4.79999999999999982236 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.61923346870098272543 0.02119625359803412740 0.99999999999905608838 -2.37401579904642723307 0.53811675351682852764 0.57718539839928917345 -2.36922057996617185793 0.53833287256925388409
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
4.90000000000000035527 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.62898414859822193712 0.02101664654973209659 0.99999999999905309078 -2.41642649579714818842 0.52120582535298232152 0.58801667901870369182 -2.41368065075925430918 0.52140043475500541525
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.00000000000000000000 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.63838880483203952476 0.02077071008170380123 0.99999999999905220260 -2.45794782658654265006 0.50382379635270035934 0.59863691181340794589 -2.45727427175431278883 0.50399149992117753261
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.09999999999999964473 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.64740724548560946161 0.02045147772447192605 0.99999999999905531123 -2.49846044382389820271 0.48596832299696929303 0.60901229766955944367 -2.49986270389064957342 0.48610342754624391581
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.20000000000000017764 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.65599619403752507107 0.02005218491361414335 0.99999999999905642145 -2.53782960935735601993 0.46763939436261153793 0.61910464207251236779 -2.54128916896788048518 0.46773600138518062197
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.29999999999999982236 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.66410938778916239755 0.01956646090102230964 0.99999999999905353487 -2.57590419924457725287 0.44883987275355885505 0.62887116129528597419 -2.58137805399607200840 0.44889198765013460513
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
