#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.48889985680580139160 0.00007777348946547136 0.60045099258422851562 -6.21124362945556640625 -0.19737806916236877441 0.76362615823745727539 -2.87656974792480468750 -0.17450706660747528076 0.00254040310279112337 10.87508869171142578125 0.00007777348946547136
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49014624953269958496 0.00007757748971926048 0.60020947456359863281 -6.21257781982421875000 -0.19770424067974090576 0.76355415582656860352 -2.87651538848876953125 -0.17452056705951690674 -0.00962275567903119432 10.88520240783691406250 0.00007757748971926048
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49137020111083984375 0.00007722481677774340 0.59997892379760742188 -6.21389722824096679688 -0.19803591072559356689 0.76348400115966796875 -2.87646102905273437500 -0.17453409731388092041 -0.02184086187626268702 10.89531612396240234375 0.00007722481677774340
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49256715178489685059 0.00007671523053431883 0.59976029396057128906 -6.21524667739868164062 -0.19837592542171478271 0.76341575384140014648 -2.87640690803527832031 -0.17454762756824493408 -0.03410341145139778041 10.90542984008789062500 0.00007671523053431883
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49373844265937805176 0.00007604857091791928 0.59955745935440063477 -6.21653985977172851562 -0.19871777296066284180 0.76334935426712036133 -2.87635302543640136719 -0.17456117272377014160 -0.04640275282918598920 10.91554355621337890625 0.00007604857091791928
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49488663673400878906 0.00007522479427279904 0.59936702251434326172 -6.21784210205078125000 -0.19906319677829742432 0.76328480243682861328 -2.87629961967468261719 -0.17457471787929534912 -0.05872771176721889447 10.92565727233886718750 0.00007522479427279904
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49600812792778015137 0.00007424390787491575 0.59919774532318115234 -6.21907281875610351562 -0.19940941035747528076 0.76322221755981445312 -2.87624645233154296875 -0.17458824813365936279 -0.07107018737346446069 10.93577098846435546875 0.00007424390787491575
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49710649251937866211 0.00007310605724342167 0.59904462099075317383 -6.22026777267456054688 -0.19975364208221435547 0.76316142082214355469 -2.87619400024414062500 -0.17460174858570098877 -0.08342008060105141065 10.94588470458984375000 0.00007310605724342167
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49817818403244018555 0.00007181146793300286 0.59890812635421752930 -6.22137832641601562500 -0.20009441673755645752 0.76310259103775024414 -2.87614178657531738281 -0.17461523413658142090 -0.09576625164538865587 10.95599842071533203125 0.00007181146793300286
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49923041462898254395 0.00007036048918962479 0.59879094362258911133 -6.22241067886352539062 -0.20043042302131652832 0.76304554939270019531 -2.87609052658081054688 -0.17462867498397827148 -0.10810232634531029283 10.96611213684082031250 0.00007036048918962479
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50025928020477294922 0.00006875352846691385 0.59869635105133056641 -6.22333431243896484375 -0.20076031982898712158 0.76299047470092773438 -2.87603974342346191406 -0.17464205622673034668 -0.12041714129580742554 10.97622585296630859375 0.00006875352846691385
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50127238035202026367 0.00006699114601360634 0.59862095117568969727 -6.22417545318603515625 -0.20108284056186676025 0.76293724775314331055 -2.87598967552185058594 -0.17465537786483764648 -0.13270221041916316351 10.98633956909179687500 0.00006699114601360634
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50226545333862304688 0.00006507394573418424 0.59856742620468139648 -6.22489023208618164062 -0.20139646530151367188 0.76288586854934692383 -2.87594056129455566406 -0.17466862499713897705 -0.14494912669517698300 10.99645328521728515625 0.00006507394573418424
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50324523448944091797 0.00006300266250036657 0.59853476285934448242 -6.22546958923339843750 -0.20170076191425323486 0.76283639669418334961 -2.87589216232299804688 -0.17468181252479553223 -0.15714974516060603582 11.00656700134277343750 0.00006300266250036657
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50421112775802612305 0.00006077815851313062 0.59852784872055053711 -6.22592067718505859375 -0.20199401676654815674 0.76278871297836303711 -2.87584495544433593750 -0.17469491064548492432 -0.16929413116829092334 11.01668071746826171875 0.00006077815851313062
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50516551733016967773 0.00005840133962919936 0.59854352474212646484 -6.22624397277832031250 -0.20227846503257751465 0.76274293661117553711 -2.87579870223999023438 -0.17470790445804595947 -0.18137610730193132191 11.02679443359375000000 0.00005840133962919936
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50611102581024169922 0.00005587326450040564 0.59858798980712890625 -6.22641849517822265625 -0.20254758000373840332 0.76269900798797607422 -2.87575316429138183594 -0.17472079396247863770 -0.19338621115823387275 11.03690814971923828125 0.00005587326450040564
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50704824924468994141 0.00005319506453815848 0.59864872694015502930 -6.22645044326782226562 -0.20280776917934417725 0.76265692710876464844 -2.87570905685424804688 -0.17473357915878295898 -0.20531802507708257766 11.04702186584472656250 0.00005319506453815848
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50798070430755615234 0.00005036797665525228 0.59873771667480468750 -6.22632598876953125000 -0.20305311679840087891 0.76261669397354125977 -2.87566590309143066406 -0.17474624514579772949 -0.21716377536516895397 11.05713558197021484375 0.00005036797665525228
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50890946388244628906 0.00004739335417980328 0.59885185956954956055 -6.22606372833251953125 -0.20328749716281890869 0.76257830858230590820 -2.87562417984008789062 -0.17475876212120056152 -0.22891497349729331146 11.06724929809570312500 0.00004739335417980328
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50983607769012451172 0.00004427263047546148 0.59898960590362548828 -6.22563409805297851562 -0.20350968837738037109 0.76254171133041381836 -2.87558388710021972656 -0.17477115988731384277 -0.24056609942879511599 11.07736301422119140625 0.00004427263047546148
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51076287031173706055 0.00004100735168321989 0.59914988279342651367 -6.22509431838989257812 -0.20371997356414794922 0.76250690221786499023 -2.87554478645324707031 -0.17478340864181518555 -0.25210957353777868617 11.08747673034667968750 0.00004100735168321989
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51168900728225708008 0.00003759917672141455 0.59933674335479736328 -6.22436857223510742188 -0.20391690731048583984 0.76247400045394897461 -2.87550711631774902344 -0.17479550838470458984 -0.26353647307953192991 11.09759044647216796875 0.00003759917672141455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51261812448501586914 0.00003404984090593643 0.59954857826232910156 -6.22354221343994140625 -0.20410323143005371094 0.76244282722473144531 -2.87547087669372558594 -0.17480744421482086182 -0.27484276870756602085 11.10770416259765625000 0.00003404984090593643
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51355093717575073242 0.00003036119233001955 0.59977948665618896484 -6.22255611419677734375 -0.20427775382995605469 0.76241344213485717773 -2.87543606758117675781 -0.17481921613216400146 -0.28602062799956251560 11.11781787872314453125 0.00003036119233001955
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51448607444763183594 0.00002653519368323032 0.60003757476806640625 -6.22146034240722656250 -0.20444330573081970215 0.76238584518432617188 -2.87540292739868164062 -0.17483080923557281494 -0.29706116900681717174 11.12793159484863281250 0.00002653519368323032
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51542407274246215820 0.00002257387677673250 0.60031765699386596680 -6.22022199630737304688 -0.20459656417369842529 0.76236009597778320312 -2.87537121772766113281 -0.17484222352504730225 -0.30795900926724723012 11.13804531097412109375 0.00002257387677673250
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51636564731597900391 0.00001847940438892692 0.60061836242675781250 -6.21886157989501953125 -0.20474159717559814453 0.76233601570129394531 -2.87534141540527343750 -0.17485345900058746338 -0.31870577640743352754 11.14815902709960937500 0.00001847940438892692
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51731276512145996094 0.00001425401023880113 0.60093915462493896484 -6.21739721298217773438 -0.20487651228904724121 0.76231372356414794922 -2.87531328201293945312 -0.17486448585987091064 -0.32929716697744532139 11.15827274322509765625 0.00001425401023880113
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
